latitude,longtitude,depth,temperature,time
,,1.540,28.0,1782050719314
,,1.561,28.0,1782050719397
,,1.571,28.0,1782050719480
,,1.571,28.0,1782050719563
,,1.582,28.0,1782050719647
,,1.592,28.0,1782050719752
,,1.571,28.0,1782050719812
,,1.582,28.0,1782050719895
,,1.582,28.0,1782050719978
44.16170833333334,8.335053333333333,1.582,0.0,1782050720000
,,1.582,28.0,1782050720061
,,1.592,28.0,1782050720144
,,1.592,28.0,1782050720239
,,1.582,28.0,1782050720310
,,1.551,28.0,1782050720393
,,1.551,28.0,1782050720476
,,1.530,28.0,1782050720559
,,1.519,28.0,1782050720652
,,1.519,28.0,1782050720724
,,1.519,28.0,1782050720807
,,1.519,28.0,1782050720894
,,1.530,28.0,1782050720973
44.16170666666667,8.335053333333333,1.530,0.0,1782050721000
,,1.530,28.0,1782050721056
,,1.551,28.0,1782050721139
,,1.551,28.0,1782050721256
,,1.551,28.0,1782050721309
,,1.551,28.0,1782050721412
,,1.551,28.0,1782050721473
,,1.551,28.0,1782050721617
,,1.551,28.0,1782050721641
,,1.540,28.0,1782050721727
,,1.540,28.0,1782050721806
,,1.540,28.0,1782050721889
,,1.540,28.0,1782050721973
44.161705,8.335053333333333,1.540,0.0,1782050722000
,,1.540,28.0,1782050722056
,,1.540,28.0,1782050722139
,,1.551,28.0,1782050722223
,,1.551,28.0,1782050722302
,,1.561,28.0,1782050722385
,,1.561,28.0,1782050722468
,,1.561,28.0,1782050722555
,,1.561,28.0,1782050722634
,,1.561,28.0,1782050722717
,,1.571,28.0,1782050722800
,,1.582,28.0,1782050722883
,,1.603,28.0,1782050722966
44.161705,8.335053333333333,1.592,0.0,1782050723000
,,1.592,28.0,1782050723055
,,1.592,28.0,1782050723138
,,1.582,28.0,1782050723223
,,1.582,28.0,1782050723298
,,1.571,28.0,1782050723382
,,1.571,28.0,1782050723464
,,1.592,28.0,1782050723547
,,1.592,28.0,1782050723638
,,1.592,28.0,1782050723713
,,1.592,28.0,1782050723796
,,1.582,28.0,1782050723879
,,1.561,28.0,1782050723962
44.161705,8.335053333333333,1.571,0.0,1782050724000
,,1.571,28.0,1782050724051
,,1.571,28.0,1782050724128
,,1.582,28.0,1782050724213
,,1.592,28.0,1782050724294
,,1.592,28.0,1782050724383
,,1.592,28.0,1782050724488
,,1.571,28.0,1782050724709
,,1.571,28.0,1782050724894
,,1.571,28.0,1782050724895
,,1.571,28.0,1782050724958
44.161705,8.335053333333333,1.582,0.0,1782050725000
,,1.582,28.0,1782050725041
,,1.582,28.0,1782050725206
,,1.571,28.0,1782050725290
,,1.582,28.0,1782050725373
,,1.571,28.0,1782050725456
,,1.561,28.0,1782050725539
,,1.561,28.0,1782050725622
,,1.551,28.0,1782050725704
,,1.540,28.0,1782050725788
,,1.540,28.0,1782050725871
,,1.530,28.0,1782050725955
44.16170333333333,8.335053333333333,1.530,0.0,1782050726000
,,1.530,28.0,1782050726055
,,1.530,28.0,1782050726121
,,1.530,28.0,1782050726206
,,1.530,28.0,1782050726288
,,1.530,28.0,1782050726371
,,1.519,28.0,1782050726455
,,1.519,28.0,1782050726538
,,1.519,28.0,1782050726701
,,1.509,28.0,1782050726783
,,1.519,28.0,1782050726947
,,1.519,28.0,1782050726971
44.16170333333333,8.335053333333333,1.509,0.0,1782050727000
,,1.509,28.0,1782050727044
,,1.509,28.0,1782050727223
,,1.509,28.0,1782050727365
,,1.499,28.0,1782050727665
,,1.499,28.0,1782050727696
,,1.488,28.0,1782050727865
,,1.488,28.0,1782050727983
44.16170333333333,8.335053333333333,1.488,0.0,1782050728000
,,1.488,28.0,1782050728056
,,1.488,28.0,1782050728111
,,1.478,28.0,1782050728227
,,1.478,28.0,1782050728320
,,1.488,28.0,1782050728361
,,1.499,28.0,1782050728443
,,1.499,28.0,1782050728538
,,1.509,28.0,1782050728610
,,1.519,28.0,1782050728693
,,1.519,28.0,1782050728778
,,1.530,28.0,1782050728876
,,1.530,28.0,1782050728998
44.16170333333333,8.335055,1.530,0.0,1782050729000
,,1.530,28.0,1782050729024
,,1.530,28.0,1782050729196
,,1.530,28.0,1782050729196
,,1.530,28.0,1782050729297
,,1.509,28.0,1782050729440
,,1.509,28.0,1782050729611
,,1.499,28.0,1782050729773
,,1.488,28.0,1782050729913
,,1.488,28.0,1782050729937
44.16170333333333,8.335055,1.499,0.0,1782050730000
,,1.499,28.0,1782050730121
,,1.499,28.0,1782050730121
,,1.488,28.0,1782050730326
,,1.488,28.0,1782050730346
,,1.488,28.0,1782050730357
,,1.488,28.0,1782050730526
,,1.499,28.0,1782050730526
,,1.499,28.0,1782050730637
,,1.530,28.0,1782050730770
,,1.571,28.0,1782050730854
,,1.592,28.0,1782050730938
44.16170333333333,8.335053333333333,1.603,0.0,1782050731000
,,1.603,28.0,1782050731021
,,1.603,28.0,1782050731099
,,1.603,28.0,1782050731183
,,1.603,28.0,1782050731265
,,1.592,28.0,1782050731349
,,1.592,28.0,1782050731432
,,1.571,28.0,1782050731527
,,1.561,28.0,1782050731598
,,1.540,28.0,1782050731704
,,1.530,28.0,1782050731763
,,1.509,28.0,1782050731873
,,1.457,28.0,1782050731970
44.16170333333333,8.335051666666667,1.447,0.0,1782050732000
,,1.447,28.0,1782050732012
,,1.415,28.0,1782050732165
,,1.405,28.0,1782050732188
,,1.415,28.0,1782050732286
,,1.426,28.0,1782050732345
,,1.426,28.0,1782050732475
,,1.415,28.0,1782050732510
,,1.415,28.0,1782050732686
,,1.415,28.0,1782050732687
,,1.405,28.0,1782050732832
,,1.395,28.0,1782050732856
44.16170333333333,8.335049999999999,1.426,0.0,1782050733000
,,1.426,28.0,1782050733003
,,1.426,28.0,1782050733023
,,1.436,28.0,1782050733198
,,1.447,28.0,1782050733308
,,1.426,28.0,1782050733349
,,1.405,28.0,1782050733516
,,1.384,28.0,1782050733611
,,1.384,28.0,1782050733672
,,1.374,28.0,1782050733760
,,1.363,28.0,1782050733838
,,1.374,28.0,1782050733925
44.16170333333333,8.335046666666667,1.384,0.0,1782050734000
,,1.384,28.0,1782050734005
,,1.384,28.0,1782050734087
,,1.384,28.0,1782050734171
,,1.384,28.0,1782050734265
,,1.384,28.0,1782050734336
,,1.395,28.0,1782050734437
,,1.405,28.0,1782050734503
,,1.395,28.0,1782050734603
,,1.395,28.0,1782050734669
,,1.395,28.0,1782050734753
,,1.395,28.0,1782050734836
,,1.395,28.0,1782050734969
44.16170666666667,8.335048333333333,1.405,0.0,1782050735000
,,1.405,28.0,1782050735002
,,1.415,28.0,1782050735108
,,1.395,28.0,1782050735168
,,1.395,28.0,1782050735352
,,1.405,28.0,1782050735353
,,1.405,28.0,1782050735418
,,1.405,28.0,1782050735585
,,1.415,28.0,1782050735753
,,1.426,28.0,1782050735753
,,1.436,28.0,1782050735960
,,1.436,28.0,1782050735961
,,1.436,28.0,1782050735998
44.16170666666667,8.335046666666667,1.426,0.0,1782050736000
,,1.426,28.0,1782050736169
,,1.426,28.0,1782050736281
,,1.426,28.0,1782050736441
,,1.426,28.0,1782050736494
,,1.415,28.0,1782050736578
,,1.415,28.0,1782050736731
,,1.405,28.0,1782050736757
,,1.405,28.0,1782050736924
,,1.384,28.0,1782050736924
44.16170833333334,8.335048333333333,1.384,0.0,1782050737000
,,1.384,28.0,1782050737020
,,1.405,28.0,1782050737092
,,1.405,28.0,1782050737186
,,1.405,28.0,1782050737245
,,1.415,28.0,1782050737405
,,1.415,28.0,1782050737427
,,1.415,28.0,1782050737618
,,1.426,28.0,1782050737637
,,1.426,28.0,1782050737656
,,1.447,28.0,1782050737739
,,1.447,28.0,1782050737822
,,1.447,28.0,1782050737988
44.16170833333334,8.335049999999999,1.436,0.0,1782050738000
,,1.436,28.0,1782050738071
,,1.426,28.0,1782050738154
,,1.415,28.0,1782050738237
,,1.415,28.0,1782050738320
,,1.415,28.0,1782050738403
,,1.415,28.0,1782050738487
,,1.405,28.0,1782050738569
,,1.405,28.0,1782050738653
,,1.395,28.0,1782050738736
,,1.384,28.0,1782050738826
,,1.384,28.0,1782050738902
,,1.415,28.0,1782050738985
44.16170999999999,8.335049999999999,1.457,0.0,1782050739000
,,1.457,28.0,1782050739070
,,1.488,28.0,1782050739151
,,1.530,28.0,1782050739237
,,1.561,28.0,1782050739319
,,1.592,28.0,1782050739402
,,1.613,28.0,1782050739485
,,1.655,28.0,1782050739568
,,1.686,28.0,1782050739651
,,1.717,28.0,1782050739734
,,1.717,28.0,1782050739818
,,1.707,28.0,1782050739897
,,1.665,28.0,1782050739981
44.16170833333334,8.335051666666667,1.634,0.0,1782050740000
,,1.634,28.0,1782050740064
,,1.603,28.0,1782050740147
,,1.603,28.0,1782050740229
,,1.571,28.0,1782050740396
,,1.540,28.0,1782050740480
,,1.509,28.0,1782050740569
,,1.499,28.0,1782050740644
,,1.478,28.0,1782050740727
,,1.447,28.0,1782050740810
,,1.467,28.0,1782050740977
44.16170999999999,8.335053333333333,1.478,0.0,1782050741000
,,1.478,28.0,1782050741059
,,1.509,28.0,1782050741142
,,1.530,28.0,1782050741239
,,1.571,28.0,1782050741309
,,1.561,28.0,1782050741392
,,1.603,28.0,1782050741476
,,1.634,28.0,1782050741558
,,1.644,28.0,1782050741641
,,1.665,28.0,1782050741724
,,1.665,28.0,1782050741825
,,1.676,28.0,1782050741889
,,1.665,28.0,1782050741973
44.16170833333334,8.335053333333333,1.644,0.0,1782050742000
,,1.644,28.0,1782050742058
,,1.634,28.0,1782050742138
,,1.613,28.0,1782050742222
,,1.592,28.0,1782050742308
,,1.592,28.0,1782050742388
,,1.571,28.0,1782050742471
,,1.551,28.0,1782050742554
,,1.561,28.0,1782050742637
,,1.551,28.0,1782050742727
,,1.561,28.0,1782050742803
,,1.551,28.0,1782050742885
,,1.551,28.0,1782050742969
44.16170833333334,8.335053333333333,1.540,0.0,1782050743000
,,1.540,28.0,1782050743051
,,1.551,28.0,1782050743134
,,1.551,28.0,1782050743217
,,1.551,28.0,1782050743301
,,1.540,28.0,1782050743384
,,1.540,28.0,1782050743467
,,1.530,28.0,1782050743550
,,1.519,28.0,1782050743639
,,1.519,28.0,1782050743717
,,1.519,28.0,1782050743801
,,1.519,28.0,1782050743884
,,1.509,28.0,1782050743967
44.16170666666667,8.335053333333333,1.499,0.0,1782050744000
,,1.499,28.0,1782050744050
,,1.488,28.0,1782050744133
,,1.488,28.0,1782050744239
,,1.488,28.0,1782050744299
,,1.488,28.0,1782050744379
,,1.488,28.0,1782050744462
,,1.488,28.0,1782050744545
,,1.499,28.0,1782050744628
,,1.499,28.0,1782050744711
,,1.499,28.0,1782050744826
,,1.488,28.0,1782050744877
,,1.499,28.0,1782050744960
44.16170666666667,8.335055,1.509,0.0,1782050745000
,,1.509,28.0,1782050745043
,,1.509,28.0,1782050745127
,,1.499,28.0,1782050745210
,,1.509,28.0,1782050745292
,,1.509,28.0,1782050745375
,,1.509,28.0,1782050745458
,,1.509,28.0,1782050745541
,,1.509,28.0,1782050745624
,,1.519,28.0,1782050745726
,,1.519,28.0,1782050745790
,,1.519,28.0,1782050745874
,,1.519,28.0,1782050745958
44.16170666666667,8.335056666666667,1.530,0.0,1782050746000
,,1.530,28.0,1782050746041
,,1.540,28.0,1782050746122
,,1.530,28.0,1782050746206
,,1.530,28.0,1782050746288
,,1.519,28.0,1782050746373
,,1.509,28.0,1782050746454
,,1.509,28.0,1782050746537
,,1.509,28.0,1782050746627
,,1.519,28.0,1782050746704
,,1.519,28.0,1782050746786
,,1.519,28.0,1782050746869
,,1.530,28.0,1782050746952
44.16170666666667,8.33506,1.499,0.0,1782050747000
,,1.499,28.0,1782050747035
,,1.509,28.0,1782050747118
,,1.509,28.0,1782050747249
,,1.509,28.0,1782050747284
,,1.519,28.0,1782050747367
,,1.530,28.0,1782050747453
,,1.530,28.0,1782050747542
,,1.530,28.0,1782050747616
,,1.519,28.0,1782050747702
,,1.519,28.0,1782050747782
,,1.509,28.0,1782050747866
,,1.509,28.0,1782050747948
44.16170833333334,8.335061666666666,1.519,0.0,1782050748000
,,1.519,28.0,1782050748033
,,1.530,28.0,1782050748126
,,1.530,28.0,1782050748199
,,1.540,28.0,1782050748281
,,1.540,28.0,1782050748366
,,1.530,28.0,1782050748449
,,1.530,28.0,1782050748532
,,1.530,28.0,1782050748614
,,1.540,28.0,1782050748699
,,1.551,28.0,1782050748782
,,1.551,28.0,1782050748865
,,1.551,28.0,1782050748945
44.16170833333334,8.33506,1.551,0.0,1782050749000
,,1.551,28.0,1782050749028
,,1.540,28.0,1782050749110
,,1.530,28.0,1782050749193
,,1.530,28.0,1782050749282
,,1.530,28.0,1782050749359
,,1.519,28.0,1782050749442
,,1.519,28.0,1782050749526
,,1.519,28.0,1782050749627
,,1.519,28.0,1782050749692
,,1.519,28.0,1782050749774
,,1.530,28.0,1782050749860
,,1.530,28.0,1782050749940
44.16170833333334,8.335061666666666,1.530,0.0,1782050750000
,,1.530,28.0,1782050750031
,,1.530,28.0,1782050750106
,,1.540,28.0,1782050750202
,,1.540,28.0,1782050750283
,,1.561,28.0,1782050750356
,,1.561,28.0,1782050750439
,,1.571,28.0,1782050750526
,,1.582,28.0,1782050750605
,,1.582,28.0,1782050750687
,,1.592,28.0,1782050750770
,,1.592,28.0,1782050750854
,,1.592,28.0,1782050750937
44.16170833333334,8.335061666666666,1.603,0.0,1782050751000
,,1.603,28.0,1782050751019
,,1.603,28.0,1782050751117
,,1.592,28.0,1782050751185
,,1.571,28.0,1782050751417
,,1.551,28.0,1782050751439
,,1.530,28.0,1782050751439
,,1.530,28.0,1782050751624
,,1.519,28.0,1782050751625
,,1.519,28.0,1782050751683
,,1.499,28.0,1782050751826
,,1.478,28.0,1782050751853
,,1.488,28.0,1782050751933
44.16170833333334,8.335061666666666,1.488,0.0,1782050752000
,,1.488,28.0,1782050752017
,,1.488,28.0,1782050752098
,,1.509,28.0,1782050752265
,,1.509,28.0,1782050752347
,,1.519,28.0,1782050752430
,,1.519,28.0,1782050752514
,,1.519,28.0,1782050752602
,,1.499,28.0,1782050752681
,,1.499,28.0,1782050752764
,,1.540,28.0,1782050752847
,,1.561,28.0,1782050752930
44.16170999999999,8.335061666666666,1.582,0.0,1782050753000
,,1.582,28.0,1782050753098
,,1.571,28.0,1782050753180
,,1.561,28.0,1782050753263
,,1.582,28.0,1782050753347
,,1.603,28.0,1782050753430
,,1.623,28.0,1782050753517
,,1.634,28.0,1782050753592
,,1.665,28.0,1782050753675
,,1.676,28.0,1782050753759
,,1.655,28.0,1782050753844
,,1.634,28.0,1782050753926
44.16170999999999,8.335061666666666,1.634,0.0,1782050754000
,,1.634,28.0,1782050754008
,,1.623,28.0,1782050754093
,,1.644,28.0,1782050754174
,,1.665,28.0,1782050754257
,,1.644,28.0,1782050754340
,,1.613,28.0,1782050754423
,,1.582,28.0,1782050754506
,,1.551,28.0,1782050754589
,,1.519,28.0,1782050754672
,,1.540,28.0,1782050754754
,,1.561,28.0,1782050754837
,,1.592,28.0,1782050754921
44.16170999999999,8.335063333333332,1.582,0.0,1782050755000
,,1.582,28.0,1782050755030
,,1.592,28.0,1782050755086
,,1.592,28.0,1782050755169
,,1.592,28.0,1782050755252
,,1.592,28.0,1782050755335
,,1.623,28.0,1782050755420
,,1.613,28.0,1782050755501
,,1.592,28.0,1782050755584
,,1.634,28.0,1782050755667
,,1.613,28.0,1782050755750
,,1.592,28.0,1782050755833
,,1.561,28.0,1782050755930
44.16170999999999,8.335063333333332,1.561,0.0,1782050756000
,,1.561,28.0,1782050756030
,,1.561,28.0,1782050756082
,,1.561,28.0,1782050756331
,,1.592,28.0,1782050756332
,,1.623,28.0,1782050756348
,,1.655,28.0,1782050756433
,,1.707,28.0,1782050756517
,,1.759,28.0,1782050756834
,,1.759,28.0,1782050756947
,,1.738,28.0,1782050756997
44.16171166666666,8.335063333333332,1.748,0.0,1782050757000
,,1.748,28.0,1782050757253
,,1.759,28.0,1782050757253
,,1.748,28.0,1782050757254
,,1.759,28.0,1782050757355
,,1.748,28.0,1782050757496
,,1.696,28.0,1782050757732
,,1.665,28.0,1782050757732
,,1.603,28.0,1782050757766
,,1.519,28.0,1782050757825
,,1.457,28.0,1782050757908
44.16171166666666,8.335064999999998,1.405,0.0,1782050758000
,,1.405,28.0,1782050758002
,,1.415,28.0,1782050758075
,,1.395,28.0,1782050758157
,,1.374,28.0,1782050758482
,,1.395,28.0,1782050758585
,,1.415,28.0,1782050758790
,,1.436,28.0,1782050758791
,,1.509,28.0,1782050758828
44.16171333333333,8.335066666666668,1.540,0.0,1782050759000
,,1.540,28.0,1782050759097
,,1.571,28.0,1782050759098
,,1.634,28.0,1782050759099
,,1.686,28.0,1782050759153
,,1.738,28.0,1782050759300
,,1.738,28.0,1782050759319
,,1.769,28.0,1782050759516
,,1.780,28.0,1782050759569
,,1.748,28.0,1782050759713
,,1.728,28.0,1782050759734
,,1.717,28.0,1782050759916
44.16171333333333,8.335068333333334,1.665,0.0,1782050760000
,,1.665,28.0,1782050760029
,,1.634,28.0,1782050760066
,,1.613,28.0,1782050760316
,,1.603,28.0,1782050760530
,,1.582,28.0,1782050760530
,,1.561,28.0,1782050760567
,,1.571,28.0,1782050760734
,,1.561,28.0,1782050760735
,,1.561,28.0,1782050760837
,,1.582,28.0,1782050760897
,,1.592,28.0,1782050760979
44.161715,8.335068333333334,1.613,0.0,1782050761000
,,1.613,28.0,1782050761062
,,1.623,28.0,1782050761145
,,1.644,28.0,1782050761228
,,1.655,28.0,1782050761317
,,1.676,28.0,1782050761396
,,1.707,28.0,1782050761478
,,1.696,28.0,1782050761561
,,1.686,28.0,1782050761645
,,1.686,28.0,1782050761728
,,1.686,28.0,1782050761812
,,1.686,28.0,1782050761928
,,1.655,28.0,1782050761979
44.161715,8.33507,1.665,0.0,1782050762000
,,1.665,28.0,1782050762061
,,1.665,28.0,1782050762231
,,1.644,28.0,1782050762307
,,1.613,28.0,1782050762390
,,1.582,28.0,1782050762474
,,1.571,28.0,1782050762556
,,1.551,28.0,1782050762639
,,1.530,28.0,1782050762722
,,1.519,28.0,1782050762814
,,1.499,28.0,1782050762890
,,1.488,28.0,1782050762971
44.161715,8.335073333333334,1.519,0.0,1782050763000
,,1.519,28.0,1782050763054
,,1.509,28.0,1782050763137
,,1.499,28.0,1782050763223
,,1.519,28.0,1782050763303
,,1.530,28.0,1782050763469
,,1.540,28.0,1782050763601
,,1.551,28.0,1782050763635
,,1.571,28.0,1782050763806
,,1.582,28.0,1782050763807
,,1.582,28.0,1782050763911
,,1.613,28.0,1782050763967
44.161715,8.335075,1.623,0.0,1782050764000
,,1.623,28.0,1782050764050
,,1.603,28.0,1782050764133
,,1.603,28.0,1782050764216
,,1.582,28.0,1782050764302
,,1.551,28.0,1782050764382
,,1.540,28.0,1782050764471
,,1.519,28.0,1782050764548
,,1.509,28.0,1782050764632
,,1.499,28.0,1782050764714
,,1.519,28.0,1782050764797
,,1.540,28.0,1782050764880
,,1.561,28.0,1782050764963
44.161715,8.335075,1.582,0.0,1782050765000
,,1.582,28.0,1782050765046
,,1.613,28.0,1782050765129
,,1.634,28.0,1782050765230
,,1.676,28.0,1782050765295
,,1.707,28.0,1782050765462
,,1.738,28.0,1782050765546
,,1.759,28.0,1782050765628
,,1.790,28.0,1782050765829
,,1.790,28.0,1782050765877
,,1.790,28.0,1782050765960
44.161715,8.335076666666668,1.759,0.0,1782050766000
,,1.759,28.0,1782050766043
,,1.738,28.0,1782050766126
,,1.728,28.0,1782050766211
,,1.717,28.0,1782050766294
,,1.696,28.0,1782050766376
,,1.686,28.0,1782050766460
,,1.676,28.0,1782050766543
,,1.665,28.0,1782050766627
,,1.644,28.0,1782050766717
,,1.613,28.0,1782050766793
,,1.592,28.0,1782050766876
,,1.582,28.0,1782050766960
44.161715,8.33508,1.592,0.0,1782050767000
,,1.592,28.0,1782050767038
,,1.592,28.0,1782050767122
,,1.592,28.0,1782050767210
,,1.592,28.0,1782050767287
,,1.603,28.0,1782050767376
,,1.582,28.0,1782050767454
,,1.571,28.0,1782050767538
,,1.551,28.0,1782050767627
,,1.551,28.0,1782050767703
,,1.540,28.0,1782050767785
,,1.561,28.0,1782050767868
,,1.571,28.0,1782050767951
44.16171666666667,8.335081666666667,1.582,0.0,1782050768000
,,1.582,28.0,1782050768034
,,1.592,28.0,1782050768117
,,1.561,28.0,1782050768231
,,1.540,28.0,1782050768283
,,1.509,28.0,1782050768414
,,1.488,28.0,1782050768449
,,1.436,28.0,1782050768619
,,1.395,28.0,1782050768620
,,1.363,28.0,1782050768721
,,1.322,28.0,1782050768781
,,1.311,28.0,1782050768926
,,1.290,28.0,1782050768946
44.161719999999995,8.335085,1.270,0.0,1782050769000
,,1.270,28.0,1782050769131
,,1.238,28.0,1782050769235
,,1.259,28.0,1782050769279
,,1.280,28.0,1782050769442
,,1.301,28.0,1782050769462
,,1.332,28.0,1782050769542
,,1.384,28.0,1782050769643
,,1.436,28.0,1782050769778
,,1.488,28.0,1782050769860
,,1.530,28.0,1782050769943
44.16172166666667,8.335090000000001,1.530,0.0,1782050770000
,,1.530,28.0,1782050770027
,,1.551,28.0,1782050770109
,,1.582,28.0,1782050770192
,,1.623,28.0,1782050770278
,,1.623,28.0,1782050770359
,,1.613,28.0,1782050770441
,,1.623,28.0,1782050770617
,,1.613,28.0,1782050770691
,,1.603,28.0,1782050770775
,,1.582,28.0,1782050770858
,,1.561,28.0,1782050770942
44.161719999999995,8.335093333333333,1.551,0.0,1782050771000
,,1.551,28.0,1782050771025
,,1.582,28.0,1782050771108
,,1.582,28.0,1782050771191
,,1.592,28.0,1782050771281
,,1.603,28.0,1782050771527
,,1.582,28.0,1782050771700
,,1.582,28.0,1782050771701
,,1.592,28.0,1782050771795
,,1.613,28.0,1782050771852
44.161719999999995,8.335096666666667,1.603,0.0,1782050772000
,,1.603,28.0,1782050772102
,,1.634,28.0,1782050772207
,,1.655,28.0,1782050772307
,,1.676,28.0,1782050772350
,,1.696,28.0,1782050772510
,,1.696,28.0,1782050772531
,,1.707,28.0,1782050772716
,,1.738,28.0,1782050772738
,,1.769,28.0,1782050772765
,,1.800,28.0,1782050772848
,,1.800,28.0,1782050772932
44.161715,8.335093333333333,1.790,0.0,1782050773000
,,1.790,28.0,1782050773031
,,1.759,28.0,1782050773132
,,1.728,28.0,1782050773180
,,1.686,28.0,1782050773330
,,1.655,28.0,1782050773441
,,1.623,28.0,1782050773637
,,1.644,28.0,1782050773637
,,1.644,28.0,1782050773678
,,1.655,28.0,1782050773849
44.16171666666667,8.335090000000001,1.665,0.0,1782050774000
,,1.665,28.0,1782050774011
,,1.655,28.0,1782050774149
,,1.655,28.0,1782050774176
,,1.665,28.0,1782050774457
,,1.696,28.0,1782050774458
,,1.728,28.0,1782050774517
,,1.780,28.0,1782050774661
,,1.800,28.0,1782050774683
,,1.821,28.0,1782050774763
,,1.811,28.0,1782050774865
,,1.821,28.0,1782050774926
44.16171666666667,8.335090000000001,1.832,0.0,1782050775000
,,1.832,28.0,1782050775073
,,1.832,28.0,1782050775102
,,1.832,28.0,1782050775275
,,1.832,28.0,1782050775275
,,1.842,28.0,1782050775377
,,1.832,28.0,1782050775423
,,1.832,28.0,1782050775582
,,1.800,28.0,1782050775604
,,1.780,28.0,1782050775684
,,1.790,28.0,1782050775756
,,1.800,28.0,1782050775840
,,1.800,28.0,1782050775923
44.16171666666667,8.335088333333335,1.800,0.0,1782050776000
,,1.800,28.0,1782050776027
,,1.790,28.0,1782050776085
,,1.800,28.0,1782050776168
,,1.790,28.0,1782050776251
,,1.780,28.0,1782050776335
,,1.769,28.0,1782050776426
,,1.759,28.0,1782050776501
,,1.759,28.0,1782050776584
,,1.759,28.0,1782050776667
,,1.769,28.0,1782050776750
,,1.759,28.0,1782050776832
,,1.759,28.0,1782050776916
,,1.769,28.0,1782050776999
44.16171666666667,8.335088333333335,1.800,0.0,1782050777000
,,1.800,28.0,1782050777083
,,1.759,28.0,1782050777165
,,1.748,28.0,1782050777248
,,1.717,28.0,1782050777330
,,1.686,28.0,1782050777414
,,1.655,28.0,1782050777502
,,1.623,28.0,1782050777579
,,1.582,28.0,1782050777662
,,1.530,28.0,1782050777745
,,1.488,28.0,1782050777828
,,1.478,28.0,1782050777913
,,1.457,28.0,1782050777994
44.161715,8.335090000000001,1.405,0.0,1782050778000
,,1.405,28.0,1782050778077
,,1.415,28.0,1782050778160
,,1.395,28.0,1782050778245
,,1.405,28.0,1782050778326
,,1.395,28.0,1782050778431
,,1.405,28.0,1782050778492
,,1.415,28.0,1782050778575
,,1.436,28.0,1782050778658
,,1.457,28.0,1782050778741
,,1.488,28.0,1782050778824
,,1.478,28.0,1782050778907
44.161715,8.335091666666667,1.488,0.0,1782050779000
,,1.488,28.0,1782050779074
,,1.499,28.0,1782050779156
,,1.499,28.0,1782050779239
,,1.499,28.0,1782050779324
,,1.488,28.0,1782050779406
,,1.488,28.0,1782050779490
,,1.467,28.0,1782050779573
,,1.457,28.0,1782050779656
,,1.447,28.0,1782050779738
,,1.415,28.0,1782050779823
,,1.395,28.0,1782050779929
,,1.395,28.0,1782050779989
44.16171333333333,8.335091666666667,1.426,0.0,1782050780000
,,1.426,28.0,1782050780073
,,1.436,28.0,1782050780152
,,1.436,28.0,1782050780244
,,1.436,28.0,1782050780318
,,1.436,28.0,1782050780401
,,1.436,28.0,1782050780484
,,1.447,28.0,1782050780567
,,1.436,28.0,1782050780650
,,1.405,28.0,1782050780739
,,1.415,28.0,1782050780823
,,1.426,28.0,1782050780899
,,1.436,28.0,1782050780982
44.16171333333333,8.335091666666667,1.405,0.0,1782050781000
,,1.405,28.0,1782050781067
,,1.395,28.0,1782050781148
,,1.415,28.0,1782050781231
,,1.447,28.0,1782050781314
,,1.467,28.0,1782050781405
,,1.478,28.0,1782050781480
,,1.467,28.0,1782050781563
,,1.499,28.0,1782050781646
,,1.519,28.0,1782050781729
,,1.519,28.0,1782050781812
,,1.530,28.0,1782050781895
,,1.540,28.0,1782050781984
44.16171333333333,8.335091666666667,1.561,0.0,1782050782000
,,1.561,28.0,1782050782061
,,1.582,28.0,1782050782144
,,1.551,28.0,1782050782227
,,1.530,28.0,1782050782325
,,1.488,28.0,1782050782393
,,1.457,28.0,1782050782476
,,1.436,28.0,1782050782559
,,1.384,28.0,1782050782642
,,1.363,28.0,1782050782725
,,1.343,28.0,1782050782808
,,1.332,28.0,1782050782906
,,1.322,28.0,1782050782974
44.16171166666666,8.335090000000001,1.301,0.0,1782050783000
,,1.301,28.0,1782050783056
,,1.280,28.0,1782050783139
,,1.290,28.0,1782050783244
,,1.290,28.0,1782050783305
,,1.301,28.0,1782050783389
,,1.332,28.0,1782050783473
,,1.363,28.0,1782050783556
,,1.384,28.0,1782050783639
,,1.395,28.0,1782050783722
,,1.405,28.0,1782050783828
,,1.384,28.0,1782050783889
,,1.363,28.0,1782050783972
44.16171166666666,8.335090000000001,1.353,0.0,1782050784000
,,1.353,28.0,1782050784055
,,1.353,28.0,1782050784139
,,1.353,28.0,1782050784223
,,1.343,28.0,1782050784306
,,1.332,28.0,1782050784385
,,1.322,28.0,1782050784468
,,1.270,28.0,1782050784551
,,1.259,28.0,1782050784634
,,1.259,28.0,1782050784723
,,1.249,28.0,1782050784800
,,1.249,28.0,1782050784883
,,1.238,28.0,1782050784967
44.16171166666666,8.335090000000001,1.249,0.0,1782050785000
,,1.249,28.0,1782050785049
,,1.249,28.0,1782050785132
,,1.280,28.0,1782050785215
,,1.311,28.0,1782050785305
,,1.353,28.0,1782050785381
,,1.384,28.0,1782050785472
,,1.436,28.0,1782050785547
,,1.436,28.0,1782050785630
,,1.436,28.0,1782050785713
,,1.467,28.0,1782050785796
,,1.499,28.0,1782050785879
,,1.540,28.0,1782050785962
